function,category,original_line,current_line,cpp_locations
function_4d1520,unchanged_decompiled_body,232142,143129,
function_4d152e,original_short_body,232149,143136,
function_4d1536,original_short_body,232155,143142,
function_4d153e,original_short_body,232161,143148,
function_4d1590,unchanged_decompiled_body,232167,143154,
function_4d159e,original_short_body,232174,143161,
function_4d15a6,original_short_body,232180,143167,
function_4d15ae,original_short_body,232186,143173,
function_4d15b6,original_short_body,232192,143179,
function_4d15be,original_short_body,232198,143185,
function_4d15f0,original_short_body,232204,143191,
function_4d15fb,original_short_body,232210,143197,
function_4d1609,original_short_body,232216,143203,
function_4d1617,original_short_body,232222,143209,
function_4d1640,unchanged_decompiled_body,232228,143215,
function_4d164e,original_short_body,232235,143222,
function_4d1656,original_short_body,232241,143228,
function_4d165e,original_short_body,232247,143234,
function_4d1690,original_short_body,232253,143240,
function_4d169b,original_short_body,232259,143246,
function_4d16a6,original_short_body,232265,143252,
function_4d16b1,original_short_body,232271,143258,
function_4d16bf,original_short_body,232277,143264,
function_4d1710,original_short_body,232283,143270,
function_4d1740,original_short_body,232289,143276,
function_4d174b,original_short_body,232295,143282,
function_4d1756,original_short_body,232301,143288,
function_4d1764,original_short_body,232307,143294,
function_4d1772,original_short_body,232313,143300,
function_4d1780,original_short_body,232319,143306,
function_4d178d,original_short_body,232325,143312,
function_4d17c0,original_short_body,232331,143318,
function_4d17c8,original_short_body,232337,143324,
function_4d17d0,original_short_body,232343,143330,
function_4d17d8,original_short_body,232349,143336,
function_4d17e0,original_short_body,232355,143342,
function_4d1810,original_short_body,232361,143348,
function_4d1840,original_short_body,232367,143354,
function_4d1870,original_short_body,232373,143360,
function_4d1878,unchanged_decompiled_body,232379,143366,
function_4d18a0,unchanged_decompiled_body,232387,143374,
function_4d18d0,original_short_body,232394,143381,
function_4d1930,unchanged_decompiled_body,232400,143387,
function_4d1970,original_short_body,232415,143402,
function_4d19a0,original_short_body,232421,143408,
function_4d19a8,original_short_body,232427,143414,
function_4d19e0,original_short_body,232433,143420,
function_4d19e8,modified_nonempty_body,232439,143426,
function_4d19f0,unchanged_decompiled_body,232446,143433,
function_4d19fb,original_short_body,232453,143440,
function_4d1a03,original_short_body,232459,143446,
function_4d1a0b,unchanged_decompiled_body,232465,143452,
function_4d1a16,original_short_body,232472,143459,
function_4d1a1e,unchanged_decompiled_body,232478,143465,
function_4d1a40,original_short_body,232485,143472,
function_4d1a48,modified_nonempty_body,232491,143478,
function_4d1a50,unchanged_decompiled_body,232498,143485,
function_4d1a5b,original_short_body,232505,143492,
function_4d1a63,original_short_body,232511,143498,
function_4d1a6b,original_short_body,232517,143504,
function_4d1a73,unchanged_decompiled_body,232523,143510,
function_4d1a90,modified_nonempty_body,232530,143517,
function_4d1ac0,original_short_body,232537,143524,
function_4d1af0,unchanged_decompiled_body,232543,143530,
function_4d1b20,original_short_body,232550,143537,
function_4d1b50,unchanged_decompiled_body,232556,143543,
function_4d1b80,unchanged_decompiled_body,232563,143550,
function_4d1bb0,original_short_body,232570,143557,
function_4d1c00,unchanged_decompiled_body,232576,143563,
function_4d1c30,original_short_body,232583,143570,
function_4d1c38,original_short_body,232589,143576,
function_4d1c40,original_short_body,232595,143582,
function_4d1c48,unchanged_decompiled_body,232601,143588,
function_4d1c70,original_short_body,232609,143596,
function_4d1c78,original_short_body,232615,143602,
function_4d1c80,original_short_body,232621,143608,
function_4d1c88,original_short_body,232627,143614,
function_4d1c90,unchanged_decompiled_body,232633,143620,
function_4d1cc0,original_short_body,232641,143628,
function_4d1d10,original_short_body,232647,143634,
function_4d1d60,original_short_body,232653,143640,
function_4d1d90,unchanged_decompiled_body,232659,143646,
function_4d1dc0,original_short_body,232666,143653,
function_4d1dcb,unchanged_decompiled_body,232672,143659,
function_4d1dd9,original_short_body,232679,143666,
function_4d1de1,original_short_body,232685,143672,
function_4d1e10,original_short_body,232691,143678,
function_4d1e21,original_short_body,232697,143684,
function_4d1e50,original_short_body,232703,143690,
function_4d1e58,unchanged_decompiled_body,232709,143696,
function_4d1e80,original_short_body,232717,143704,
function_4d1eb0,original_short_body,232723,143710,
function_4d1eb8,original_short_body,232729,143716,
function_4d1ec0,unchanged_decompiled_body,232735,143722,
function_4d1ee0,original_short_body,232742,143729,
function_4d1f10,unchanged_decompiled_body,232748,143735,
function_4d1f40,unchanged_decompiled_body,232755,143742,
function_4d1f4a,original_short_body,232762,143749,
function_4d1f52,unchanged_decompiled_body,232768,143755,
function_4d1f5c,unchanged_decompiled_body,232775,143762,
function_4d1f6a,original_short_body,232782,143769,
function_4d1f72,original_short_body,232788,143775,
function_4d1f7a,original_short_body,232794,143781,
function_4d1f82,original_short_body,232800,143787,
function_4d1f8a,original_short_body,232806,143793,
function_4d1f92,original_short_body,232812,143799,
function_4d1f9a,original_short_body,232818,143805,
function_4d1fa2,original_short_body,232824,143811,
function_4d1faa,unchanged_decompiled_body,232830,143817,
function_4d1fd0,original_short_body,232837,143824,
function_4d2000,original_short_body,232843,143830,
function_4d2008,original_short_body,232849,143836,
function_4d2010,original_short_body,232855,143842,
function_4d2040,original_short_body,232861,143848,
function_4d2048,unchanged_decompiled_body,232867,143854,
function_4d2052,original_short_body,232874,143861,
function_4d205a,original_short_body,232880,143867,
function_4d2080,original_short_body,232886,143873,
function_4d2088,original_short_body,232892,143879,
function_4d2090,original_short_body,232898,143885,
function_4d20c0,original_short_body,232904,143891,
function_4d20c8,original_short_body,232910,143897,
function_4d20d0,original_short_body,232916,143903,
function_4d2100,unchanged_decompiled_body,232922,143909,
function_4d2130,original_short_body,232929,143916,
function_4d2138,original_short_body,232935,143922,
function_4d2140,original_short_body,232941,143928,
function_4d2148,original_short_body,232947,143934,
function_4d2150,unchanged_decompiled_body,232953,143940,
function_4d2180,original_short_body,232961,143948,
function_4d21b0,unchanged_decompiled_body,232967,143954,
function_4d21e0,original_short_body,232974,143961,
function_4d21e8,original_short_body,232980,143967,
function_4d2220,original_short_body,232986,143973,
function_4d2228,original_short_body,232992,143979,
function_4d2250,original_short_body,232998,143985,
function_4d2258,original_short_body,233004,143991,
function_4d2260,original_short_body,233010,143997,
function_4d2290,original_short_body,233016,144003,
function_4d2298,unchanged_decompiled_body,233022,144009,
function_4d22c0,unchanged_decompiled_body,233030,144017,
function_4d2300,original_short_body,233045,144032,
function_4d2330,original_short_body,233051,144038,
function_4d2338,unchanged_decompiled_body,233057,144044,
function_4d2360,original_short_body,233065,144052,
function_4d2390,original_short_body,233071,144058,
function_4d23e0,original_short_body,233077,144064,
function_4d23f1,original_short_body,233083,144070,
function_4d2420,original_short_body,233089,144076,
function_4d242b,unchanged_decompiled_body,233095,144082,
function_4d2460,original_short_body,233103,144090,
function_4d2468,original_short_body,233109,144096,
function_4d2473,unchanged_decompiled_body,233115,144102,
function_4d2480,original_short_body,233122,144109,
function_4d24b0,original_short_body,233128,144115,
function_4d24bb,original_short_body,233134,144121,
function_4d24c3,original_short_body,233140,144127,
function_4d24ce,unchanged_decompiled_body,233146,144133,
function_4d2500,unchanged_decompiled_body,233154,144141,
function_4d2540,original_short_body,233169,144156,
function_4d2590,original_short_body,233175,144162,
function_4d25c0,original_short_body,233181,144168,
function_4d25f0,original_short_body,233187,144174,
function_4d25f8,original_short_body,233193,144180,
function_4d2630,original_short_body,233199,144186,
function_4d2638,unchanged_decompiled_body,233205,144192,
function_4d2660,historical_removal_manifest,233212,,
function_4d2668,unchanged_decompiled_body,233218,144200,
function_4d2673,unchanged_decompiled_body,233225,144207,
function_4d2680,original_short_body,233232,144214,
function_4d268b,historical_removal_manifest,233238,,
function_4d2696,original_short_body,233244,144221,
function_4d26a1,historical_removal_manifest,233250,,
function_4d26ac,historical_removal_manifest,233256,,
function_4d26b7,historical_removal_manifest,233262,,
function_4d26c2,historical_removal_manifest,233268,,
function_4d26cd,historical_removal_manifest,233274,,
function_4d26d8,historical_removal_manifest,233280,,
function_4d26e3,original_short_body,233286,144228,
function_4d26ee,unchanged_decompiled_body,233292,144234,
function_4d2720,original_short_body,233300,144242,
function_4d2728,original_short_body,233306,144248,
function_4d2730,original_short_body,233312,144254,
function_4d2738,original_short_body,233318,144260,
function_4d2740,original_short_body,233324,144266,
function_4d2748,original_short_body,233330,144272,
function_4d2750,original_short_body,233336,144278,
function_4d2780,original_short_body,233342,144284,
function_4d2788,original_short_body,233348,144290,
function_4d27c0,original_short_body,233354,144296,
function_4d27c8,original_short_body,233360,144302,
function_4d27d0,original_short_body,233366,144308,
function_4d27d8,original_short_body,233372,144314,
function_4d2810,original_short_body,233378,144320,
function_4d2818,unchanged_decompiled_body,233384,144326,
function_4d2840,original_short_body,233392,144334,
function_4d284b,unchanged_decompiled_body,233398,144340,
function_4d2859,original_short_body,233405,144347,
function_4d2890,unchanged_decompiled_body,233411,144353,
function_4d289e,original_short_body,233418,144360,
function_4d28a6,original_short_body,233424,144366,
function_4d28ae,original_short_body,233430,144372,
function_4d28b6,unchanged_decompiled_body,233436,144378,
function_4d28e0,original_short_body,233443,144385,
function_4d2910,original_short_body,233449,144391,
function_4d2940,unchanged_decompiled_body,233455,144397,
function_4d2970,unchanged_decompiled_body,233462,144404,
function_4d297e,original_short_body,233469,144411,
function_4d2986,original_short_body,233475,144417,
function_4d298e,original_short_body,233481,144423,
function_4d2996,unchanged_decompiled_body,233487,144429,
function_4d29c0,original_short_body,233494,144436,
function_4d29c8,original_short_body,233500,144442,
function_4d29d0,unchanged_decompiled_body,233506,144448,
function_4d2a00,unchanged_decompiled_body,233514,144456,
function_4d2a0e,original_short_body,233521,144463,
function_4d2a16,original_short_body,233527,144469,
function_4d2a1e,original_short_body,233533,144475,
function_4d2a26,unchanged_decompiled_body,233539,144481,
function_4d2a90,original_short_body,233546,144488,
function_4d2ac0,original_short_body,233552,144494,
function_4d2af0,unchanged_decompiled_body,233558,144500,
function_4d2afe,original_short_body,233565,144507,
function_4d2b06,original_short_body,233571,144513,
function_4d2b0e,original_short_body,233577,144519,
function_4d2b40,original_short_body,233583,144525,
function_4d2b4b,original_short_body,233589,144531,
function_4d2b56,original_short_body,233595,144537,
function_4d2b61,unchanged_decompiled_body,233601,144543,
function_4d2b70,original_short_body,233608,144550,
function_4d2ba0,original_short_body,233614,144556,
function_4d2bb1,original_short_body,233620,144562,
function_4d2be0,original_short_body,233626,144568,
function_4d2be8,unchanged_decompiled_body,233632,144574,
